Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
20.5,120.5,2023,fishing,2,21.71
17.5,116.9,2023,fishing,2,0.55
14.8,116.4,2023,drifting_longlines,2,25
20.4,120.1,2023,drifting_longlines,29,159.36
20.1,119.3,2023,drifting_longlines,19,145.57
19.2,118.5,2023,drifting_longlines,8,58.66
20.2,123.6,2023,drifting_longlines,1,0.61
21.2,124.5,2023,drifting_longlines,2,1.01
19.3,120,2023,drifting_longlines,10,47.96
17.5,117.3,2023,drifting_longlines,5,34.08
20.1,119.6,2023,trawlers,1,6.43
10.6,117.8,2023,fishing,1,3.65
19.6,120.7,2023,drifting_longlines,12,46.66
19.5,123.1,2023,drifting_longlines,13,84.14
17,119.8,2023,drifting_longlines,1,0.66
19.8,122.5,2023,drifting_longlines,5,7.83
16.3,116.4,2023,drifting_longlines,15,74.33
6.7,128,2023,tuna_purse_seines,1,0.52
20.7,121.1,2023,drifting_longlines,4,7.74
17.6,118.5,2023,drifting_longlines,1,0.78
19.5,118.8,2023,fishing,1,1.14
15.7,119.3,2023,inconclusive,1,1.02
20.9,122.6,2023,drifting_longlines,30,112.15
19.9,119.5,2023,drifting_longlines,19,112.25
15.6,116.4,2023,drifting_longlines,6,16.69
21.7,122.6,2023,fixed_gear,1,13.06
8.7,124.7,2023,other_purse_seines,1,17.83
16.5,117.4,2023,drifting_longlines,1,4.75
19,123.5,2023,drifting_longlines,1,0.38
19.8,120.6,2023,drifting_longlines,12,62.15
21.7,124.1,2023,drifting_longlines,3,1.94
17.8,118.8,2023,drifting_longlines,1,0.74
20.7,123,2023,drifting_longlines,16,70.5
19.6,122.8,2023,drifting_longlines,9,12.66
16.5,116.4,2023,fishing,2,13.31
16.5,116.5,2023,fishing,1,3.31
17,117.7,2023,drifting_longlines,2,11.14
19.1,120.3,2023,drifting_longlines,2,7.19
22.1,123,2023,drifting_longlines,2,7.75
20.7,123.6,2023,fishing,1,15.73
15.3,116.5,2023,pole_and_line,1,11.28
19.4,119.1,2023,drifting_longlines,14,73.2
18.5,118.3,2023,fishing,3,11.23
14.8,119.9,2023,pole_and_line,1,14.14
20.9,123.9,2023,drifting_longlines,6,29.6
14.6,120.9,2023,other_purse_seines,1,14.53
14.9,116.7,2023,fishing,1,6.69
21.5,122.6,2023,fixed_gear,1,6.65
18.2,117.8,2023,drifting_longlines,8,47.26
19.7,119,2023,fishing,1,0.63
9.8,127.6,2023,drifting_longlines,1,1
18.4,118.3,2023,drifting_longlines,7,60.14
16.5,118,2023,drifting_longlines,1,1.03
21.7,122.2,2023,drifting_longlines,82,312.32
21.6,121.9,2023,fishing,3,57.05
19.6,119.1,2023,fishing,1,3.18
16.7,116.4,2023,fishing,4,37.95
14.5,120.6,2023,inconclusive,3,28.53
21.4,124.4,2023,drifting_longlines,5,22.13
16.1,117.2,2023,drifting_longlines,1,1.02
16.8,117.5,2023,drifting_longlines,1,0.38
14.5,117.1,2023,fishing,1,0.77
21.9,123.8,2023,drifting_longlines,2,2.52
9.9,127.7,2023,drifting_longlines,1,1.93
16.8,116.4,2023,squid_jigger,1,11.41
16.5,117.6,2023,drifting_longlines,2,2.18
15.2,120,2023,inconclusive,2,24.37
20.2,122.7,2023,fishing,1,16.58
16.3,118.5,2023,drifting_longlines,1,4.01
19.8,120.4,2023,drifting_longlines,13,47.62
18.9,119.2,2023,drifting_longlines,10,43.08
21.2,123.3,2023,drifting_longlines,15,64.72
9,124.7,2023,other_purse_seines,1,1.53
14.9,116.7,2023,drifting_longlines,1,0.51
13.2,118.3,2023,drifting_longlines,1,1.05
19.7,118.9,2023,drifting_longlines,5,27.6
20.4,120.9,2023,drifting_longlines,1,27.37
16.6,116.3,2023,drifting_longlines,3,17.72
18.7,118.8,2023,drifting_longlines,5,33.32
20.2,123.4,2023,drifting_longlines,2,22.66
13.6,117.9,2023,drifting_longlines,1,1.21
18.8,118.8,2023,fishing,1,5.57
20.7,124.8,2023,drifting_longlines,3,9.7
16,117,2023,drifting_longlines,1,1.02
21.2,121.2,2023,drifting_longlines,18,55.23
9.8,128.3,2023,drifting_longlines,1,11.86
21.4,122.7,2023,drifting_longlines,25,107.58
20.9,124.7,2023,drifting_longlines,1,0.48
17.6,117.9,2023,drifting_longlines,1,1.69
19.7,119.4,2023,drifting_longlines,14,64.44
15.7,116.5,2023,drifting_longlines,4,5.08
16.9,116.7,2023,pole_and_line,1,2.63
18.8,118.3,2023,squid_jigger,1,13.22
9,125.2,2023,other_purse_seines,1,2.88
21.2,122.8,2023,drifting_longlines,30,116.86
20,119.9,2023,drifting_longlines,24,92.98
18.9,118.7,2023,drifting_longlines,17,61.33
9.7,125.6,2023,inconclusive,1,1.45
19.4,119.9,2023,drifting_longlines,8,28.61
19.3,122.9,2023,drifting_longlines,12,42.8
18.2,118.2,2023,drifting_longlines,7,43.56
16.1,116.7,2023,drifting_longlines,3,25.67
15.4,119.2,2023,fishing,1,1.93
21.4,123.2,2023,drifting_longlines,16,69.89
9.6,125.3,2023,inconclusive,1,2.07
16.7,116.5,2023,fishing,4,50.51
18.7,118.3,2023,fishing,1,3.41
16,116.5,2023,drifting_longlines,6,27.42
9.1,124.9,2023,inconclusive,1,1.4
20.2,122.9,2023,drifting_longlines,11,18.69
21.3,122.7,2023,fishing,3,5.07
18.7,119.3,2023,drifting_longlines,1,1.01
16.6,117.8,2023,drifting_longlines,1,1.5
14.3,120.1,2023,tuna_purse_seines,1,10.65
16,118.4,2023,drifting_longlines,1,1.02
21.4,124.6,2023,drifting_longlines,1,13.76
19.5,120.5,2023,drifting_longlines,7,44.34
17.3,117.8,2023,drifting_longlines,4,16.98
20.4,123.5,2023,drifting_longlines,3,4.43
19.4,118.6,2023,drifting_longlines,8,12.51
20.2,120,2023,drifting_longlines,31,152.68
20.9,122.5,2023,fishing,1,8.59
19.8,119.5,2023,fishing,1,5.08
21,121.7,2023,fixed_gear,1,33.63
19.1,119,2023,trawlers,1,27.04
21.7,123.7,2023,drifting_longlines,5,60.79
7.1,121,2023,drifting_longlines,1,0.16
16.3,116.6,2023,drifting_longlines,7,49.69
15.6,116.6,2023,drifting_longlines,10,43.58
19.2,119.1,2023,trawlers,1,6.56
20.9,122.4,2023,drifting_longlines,11,27.58
20.9,122.4,2023,fishing,1,4.24
19.7,119.6,2023,drifting_longlines,15,47.21
17.6,117.1,2023,drifting_longlines,7,37.52
19.6,123.3,2023,drifting_longlines,7,23.23
21.2,121.7,2023,fixed_gear,1,1.58
20.7,122.5,2023,drifting_longlines,14,113.12
17.8,118.4,2023,fishing,1,6.05
20.9,121,2023,drifting_longlines,15,35.82
17.8,119.3,2023,drifting_longlines,1,0.95
19.8,121.1,2023,drifting_longlines,2,7.86
20,119.1,2023,drifting_longlines,14,63.26
16.5,116.9,2023,drifting_longlines,2,2.08
18.9,118.3,2023,fishing,3,23.5
20.2,122.4,2023,drifting_longlines,12,50.92
9.7,125.3,2023,inconclusive,1,4.36
14.7,120.6,2023,pots_and_traps,1,56.39
19,125.3,2023,drifting_longlines,1,0.44
11.7,117.9,2023,fishing,1,1.75
14.8,120.1,2023,pole_and_line,1,0.93
16.9,116.5,2023,fishing,1,1.27
16.6,117.3,2023,drifting_longlines,1,5.27
14.8,117.6,2023,drifting_longlines,1,4.98
19.5,122.9,2023,drifting_longlines,12,61.64
21.4,123.7,2023,drifting_longlines,4,2.34
6.7,125.5,2023,drifting_longlines,2,7.98
5.6,124.8,2023,tuna_purse_seines,1,1.67
21.1,123.2,2023,fishing,1,3.13
19.2,118.9,2023,trawlers,1,4.06
14.9,119.8,2023,drifting_longlines,1,0.31
7.8,119.9,2023,drifting_longlines,1,1.17
19.6,124,2023,drifting_longlines,1,0.79
9.2,124.9,2023,inconclusive,1,1.1
13.1,118.7,2023,drifting_longlines,1,1.52
21.7,122.7,2023,drifting_longlines,27,141.27
18.7,118.1,2023,squid_jigger,1,5.34
19,120.4,2023,drifting_longlines,3,14.21
20.4,124.8,2023,drifting_longlines,1,1.01
16.6,116.8,2023,squid_jigger,1,1.9
10,125,2023,inconclusive,1,2.46
20.9,123.4,2023,drifting_longlines,8,17.26
16.9,116.4,2023,fishing,6,47.43
18.4,118.8,2023,drifting_longlines,3,28.21
8.4,116,2023,drifting_longlines,1,2.06
20.7,120.9,2023,drifting_longlines,4,11.13
18.6,118,2023,squid_jigger,1,7.68
12.8,116.9,2023,drifting_longlines,1,1.57
19.4,118.9,2023,drifting_longlines,18,53.25
14.2,120.4,2023,drifting_longlines,1,7.67
14.9,116.5,2023,pole_and_line,1,4.44
18.2,117.7,2023,fishing,1,11.98
14.8,119.5,2023,drifting_longlines,1,0.62
21.1,122.7,2023,fixed_gear,1,10.81
21.9,123.3,2023,drifting_longlines,17,61.91
16.8,117,2023,drifting_longlines,2,3.37
21.4,124.9,2023,drifting_longlines,1,11.17
18.9,119.5,2023,fishing,1,1.01
10.2,123.9,2023,inconclusive,1,0.42
18.9,118.2,2023,drifting_longlines,1,5.55
14.4,119.9,2023,drifting_longlines,1,1.08
11,127,2023,drifting_longlines,1,0.51
16.6,117,2023,squid_jigger,1,3.81
20,119.4,2023,drifting_longlines,20,88.02
16.5,116.6,2023,drifting_longlines,7,38.21
19.1,124.6,2023,drifting_longlines,1,0.26
21.4,121.8,2023,drifting_longlines,36,65.25
20.9,124.2,2023,drifting_longlines,2,32.1
19.7,119.9,2023,drifting_longlines,11,31.54
17.6,117.4,2023,drifting_longlines,2,3.04
13.1,116.8,2023,drifting_longlines,1,1.51
21.2,122.3,2023,drifting_longlines,28,121.43
6.1,126.3,2023,drifting_longlines,1,1.13
14.9,116.4,2023,pole_and_line,1,2.95
16.8,118.4,2023,drifting_longlines,1,4.96
17.5,117.8,2023,drifting_longlines,1,0.78
19.5,123.6,2023,drifting_longlines,2,9.8
19.6,120.2,2023,drifting_longlines,7,27.61
21.2,124,2023,drifting_longlines,2,5.39
19.3,120.5,2023,drifting_longlines,6,23.06
21.8,122.4,2023,fishing,4,12.23
20.4,120.6,2023,drifting_longlines,24,93.92
7.5,129.3,2023,drifting_longlines,1,1.96
17.1,116.5,2023,drifting_longlines,8,50.97
20.1,119.8,2023,drifting_longlines,27,180.27
20.2,123.1,2023,drifting_longlines,8,61.08
12,115.8,2023,drifting_longlines,1,0.35
15.6,123.9,2023,fishing,1,5.84
18.8,125.1,2023,drifting_longlines,1,0.76
15.6,116.9,2023,drifting_longlines,4,20.08
21.8,122.5,2023,fishing,1,0.53
19.9,119,2023,drifting_longlines,10,44.3
21.1,121.2,2023,fishing,3,5.26
17.7,118.2,2023,pole_and_line,1,0.1
21,121,2023,tuna_purse_seines,1,0.54
19.1,122.7,2023,drifting_longlines,3,3.53
16.3,116.9,2023,drifting_longlines,1,9.88
20.3,119.5,2023,drifting_longlines,15,47.63
17.3,116.8,2023,drifting_longlines,7,22.98
19.3,122.6,2023,drifting_longlines,4,19.64
15.1,116.8,2023,drifting_longlines,1,1.01
17,117.2,2023,drifting_longlines,3,5.77
22.1,123.5,2023,drifting_longlines,5,8.96
20.2,121,2023,drifting_longlines,3,10.09
16.4,116.5,2023,pole_and_line,1,2.4
19.4,119.6,2023,drifting_longlines,12,51.62
20.4,122.5,2023,drifting_longlines,12,64.82
19,118.9,2023,trawlers,1,19.17
10.8,128.2,2023,drifting_longlines,1,2.41
18.5,118.1,2023,squid_jigger,1,16.56
16.4,116.4,2023,pole_and_line,1,0.25
15.9,116.3,2023,pole_and_line,1,5.28
20.8,122.9,2023,fishing,1,0
21.9,122.6,2023,fixed_gear,1,0.86
20.7,123.5,2023,drifting_longlines,6,14.87
14.3,116.8,2023,drifting_longlines,1,12.39
19.8,120.1,2023,drifting_longlines,11,41.49
17.8,118.3,2023,drifting_longlines,1,5.08
9.9,125.5,2023,other_purse_seines,1,0.9
19,123,2023,drifting_longlines,1,1.02
19.2,119.1,2023,drifting_longlines,13,74.84
17.1,117.6,2023,drifting_longlines,4,8.45
12.5,116.2,2023,fishing,1,5.42
16,116.4,2023,drifting_longlines,5,20.52
19.5,122.5,2023,drifting_longlines,2,8.84
5.8,125.1,2023,tuna_purse_seines,1,1.86
22,123.3,2023,drifting_longlines,14,70.61
22,123.5,2023,fishing,1,1.89
19,120,2023,drifting_longlines,2,2.98
17.8,117.3,2023,drifting_longlines,8,11.64
15.4,123,2023,fishing,1,3.97
8.6,124.7,2023,other_purse_seines,1,29.81
19.8,123.1,2023,drifting_longlines,7,46.75
21.9,124.1,2023,drifting_longlines,1,0.27
17.5,116.7,2023,drifting_longlines,3,2.06
20.7,120.5,2023,drifting_longlines,7,17.88
20.9,123,2023,drifting_longlines,24,63.53
6.9,125.5,2023,drifting_longlines,2,8.87
16.6,116.3,2023,pole_and_line,1,1.5
20.2,120.1,2023,drifting_longlines,26,100.27
14.8,119.9,2023,drifting_longlines,1,7.36
20.4,123.6,2023,drifting_longlines,1,6.18
19.4,118.5,2023,drifting_longlines,1,1.18
19.5,120.6,2023,drifting_longlines,8,42.25
19.6,123.2,2023,drifting_longlines,7,33.83
21.2,122.9,2023,fishing,2,1.86
20.9,121.2,2023,fixed_gear,1,1.88
21.4,124.5,2023,drifting_longlines,2,2.11
16.8,117.4,2023,drifting_longlines,2,7.42
18.4,117.9,2023,squid_jigger,1,4.45
7.1,126.6,2023,inconclusive,1,2.2
15.2,117.7,2023,fishing,1,18.5
14,116.6,2023,drifting_longlines,2,0.25
20,119,2023,drifting_longlines,11,59.9
19.8,121,2023,drifting_longlines,5,29.58
15.4,122.8,2023,fishing,1,6.77
20.9,121.1,2023,drifting_longlines,20,76.17
19.7,119.5,2023,drifting_longlines,12,48.56
17.6,117,2023,drifting_longlines,3,17.81
20,120.5,2023,fishing,1,3.07
20.7,122.6,2023,drifting_longlines,25,77.81
17.3,117.7,2023,drifting_longlines,3,4.52
15.7,116.4,2023,drifting_longlines,9,92.48
19.3,120.9,2023,drifting_longlines,2,12.48
21.2,124.4,2023,drifting_longlines,1,4.13
16,117.1,2023,drifting_longlines,1,2.03
21.1,121.6,2023,fixed_gear,1,13.91
9.8,125.5,2023,inconclusive,1,7.95
21.2,121.8,2023,fishing,2,33.43
21,122.9,2023,fishing,3,4.92
7.7,120.8,2023,drifting_longlines,1,1.26
20.4,125.7,2023,drifting_longlines,1,4.11
7.4,129.2,2023,drifting_longlines,1,18.6
16.1,116.3,2023,fishing,1,5.95
19.2,118.4,2023,drifting_longlines,2,6.76
17.1,116.9,2023,drifting_longlines,4,15.45
14.8,116.5,2023,drifting_longlines,2,7.8
21.7,123.8,2023,drifting_longlines,4,3.78
7.5,129.5,2023,drifting_longlines,1,4.7
19.9,119.4,2023,drifting_longlines,20,90.86
18.1,118.4,2023,fishing,2,3.37
20.7,124.7,2023,drifting_longlines,2,12.88
21.2,121.3,2023,drifting_longlines,40,211.85
15.6,116.5,2023,drifting_longlines,5,14.28
9.8,125.4,2023,inconclusive,1,3.73
20.9,122.7,2023,fishing,1,1.03
21.4,122.8,2023,drifting_longlines,30,165.38
16.3,116.5,2023,drifting_longlines,11,47.84
18.7,118.7,2023,drifting_longlines,8,28.21
19.8,122.4,2023,drifting_longlines,2,16.95
21.2,123.2,2023,drifting_longlines,12,25.46
20.3,119.9,2023,drifting_longlines,29,117.64
20.4,122.9,2023,drifting_longlines,17,66.77
18.9,119.3,2023,drifting_longlines,6,29.35
22.1,123.9,2023,drifting_longlines,1,7.14
17.3,116.7,2023,pole_and_line,2,20.29
8.8,114.3,2023,drifting_longlines,1,0.26
14.7,120.9,2023,other_purse_seines,1,7.87
20.7,123.9,2023,drifting_longlines,4,4.44
16.1,116.8,2023,drifting_longlines,1,0.78
18.2,118.3,2023,drifting_longlines,9,64.18
19,123.4,2023,drifting_longlines,1,1.01
21.6,122.7,2023,inconclusive,1,0
19.8,125.2,2023,drifting_longlines,1,0.75
16.5,117.5,2023,drifting_longlines,1,0.82
19.6,123.7,2023,drifting_longlines,2,12.91
19.5,120.1,2023,drifting_longlines,5,44.78
17.5,118.3,2023,drifting_longlines,1,2.04
19.3,123,2023,drifting_longlines,7,16.22
16.8,117.9,2023,drifting_longlines,1,0.98
9.9,115.5,2023,fishing,1,58.32
20.2,120.6,2023,drifting_longlines,19,65.16
20.4,123.1,2023,drifting_longlines,10,41.13
14,116.7,2023,fishing,1,0.52
14.8,119.4,2023,drifting_longlines,1,13.33
21.4,122.9,2023,fishing,1,0.78
20.5,122.7,2023,fishing,1,0.76
21.4,122,2023,fishing,2,2.27
17.3,117.2,2023,drifting_longlines,6,20.75
15.7,116.9,2023,drifting_longlines,6,23.6
18.2,117.9,2023,squid_jigger,1,3.2
17.6,117.5,2023,drifting_longlines,6,26.17
19.7,119,2023,drifting_longlines,12,25.79
15.1,117.7,2023,fishing,2,754.98
20,119.5,2023,drifting_longlines,23,187.43
17,116.8,2023,drifting_longlines,5,10.5
19,122.6,2023,drifting_longlines,2,2.23
20.1,119.4,2023,fishing,1,0.98
16,116.9,2023,drifting_longlines,1,4.66
18.3,117.9,2023,fishing,1,5.65
10.9,116.5,2023,fishing,1,1.7
20.3,123.1,2023,fishing,1,1.69
6.7,125.4,2023,drifting_longlines,1,1.09
20.4,121,2023,drifting_longlines,3,11.52
15.2,116.8,2023,drifting_longlines,3,15.07
19,118.3,2023,squid_jigger,1,8.02
21.5,122.2,2023,fishing,4,26.37
19.1,123.3,2023,drifting_longlines,1,5.5
20.2,122.5,2023,drifting_longlines,13,71.76
17.1,117.1,2023,drifting_longlines,2,11.16
19.2,119.6,2023,drifting_longlines,3,10.86
20.9,123.5,2023,drifting_longlines,7,10.76
17.8,117.8,2023,drifting_longlines,2,6.34
19.8,123.6,2023,drifting_longlines,3,6.15
10.3,124,2023,inconclusive,1,1.15
22,123.8,2023,drifting_longlines,2,1.29
19.5,119.1,2023,trawlers,1,4.1
16.5,118.4,2023,drifting_longlines,1,2.78
8.3,129.4,2023,drifting_longlines,1,5
5.1,125.3,2023,drifting_longlines,1,13.88
13.4,128,2023,tuna_purse_seines,1,9.82
20.4,122.4,2023,drifting_longlines,4,24.04
13.7,116.9,2023,drifting_longlines,1,4.23
13,124.2,2023,inconclusive,1,2.15
22.1,123.4,2023,drifting_longlines,10,52.29
18.9,119.8,2023,drifting_longlines,1,6.66
16.8,116.6,2023,drifting_longlines,10,47.91
21.2,123.7,2023,drifting_longlines,6,33.43
10.3,115.4,2023,fishing,1,0.55
21.3,121.6,2023,fishing,1,0.58
20.3,119.4,2023,drifting_longlines,5,8.74
21.7,122.2,2023,fishing,6,25.35
21.9,122.7,2023,drifting_longlines,31,185.1
10.1,127.7,2023,drifting_longlines,1,3.37
17.3,117.3,2023,fishing,1,2.07
16.3,118.1,2023,drifting_longlines,1,0.97
13.6,119,2023,pole_and_line,1,0
20.7,123.4,2023,drifting_longlines,7,28.98
18.2,118.8,2023,drifting_longlines,2,11.11
16.1,116.3,2023,drifting_longlines,9,82.77
20.9,120.9,2023,drifting_longlines,4,5.29
17.1,116.4,2023,drifting_longlines,7,28.27
19.2,118.9,2023,drifting_longlines,19,71.85
21.7,123.3,2023,drifting_longlines,9,23.85
19.3,120.4,2023,drifting_longlines,6,19.97
18.4,119.2,2023,drifting_longlines,1,7.1
21.2,124.9,2023,drifting_longlines,1,4.5
16.6,116.7,2023,drifting_longlines,2,3.65
18.7,118.2,2023,drifting_longlines,12,65.88
19,124.7,2023,drifting_longlines,1,2.03
8.9,114.5,2023,drifting_longlines,1,0.55
11.4,127.6,2023,drifting_longlines,1,2.07
19.8,122.9,2023,drifting_longlines,8,55.33
18,117.9,2023,squid_jigger,1,9.33
21.2,121.8,2023,drifting_longlines,2,4.41
19.9,119.9,2023,drifting_longlines,12,62.39
20.4,120.5,2023,fishing,1,1.01
20.7,124.2,2023,drifting_longlines,4,26.26
17.3,116.5,2023,fishing,6,23.37
21.4,122.3,2023,drifting_longlines,51,199.74
21.4,123.8,2023,drifting_longlines,2,1.54
14.9,119.7,2023,drifting_longlines,1,3.12
13.1,118.8,2023,drifting_longlines,1,0.25
19.8,123.4,2023,drifting_longlines,3,2.98
21,123.1,2023,fishing,1,23.61
14.4,117.9,2023,drifting_longlines,1,3.18
19,125.2,2023,drifting_longlines,1,0.44
18.7,119.7,2023,drifting_longlines,1,16.49
16.6,117.2,2023,drifting_longlines,1,1.04
18.3,118.4,2023,inconclusive,1,1.09
6.7,125.6,2023,drifting_longlines,3,10.58
14.7,120.2,2023,drifting_longlines,1,1.03
18.4,118.7,2023,drifting_longlines,3,22.14
18.9,118.5,2023,trawlers,1,0.52
21.7,122.8,2023,drifting_longlines,30,179.71
14.3,120.5,2023,tuna_purse_seines,1,1.21
19.2,119.4,2023,drifting_longlines,11,54.99
16.3,116.4,2023,squid_jigger,2,9.4
20.4,124.7,2023,drifting_longlines,3,15.86
20.9,121.4,2023,drifting_longlines,8,21.82
20.7,122.9,2023,drifting_longlines,27,144.07
16.5,116.4,2023,pole_and_line,2,5.75
20.2,125.3,2023,drifting_longlines,2,17.41
18,117.5,2023,fishing,1,3.13
16.5,116.5,2023,drifting_longlines,12,85.03
10.6,125.7,2023,inconclusive,1,1.42
19.8,119.6,2023,trawlers,1,6.91
21.1,121.9,2023,fishing,3,14.66
16.2,116.4,2023,fishing,2,12.83
21.9,123.2,2023,drifting_longlines,10,29.06
21.4,121.7,2023,drifting_longlines,27,62.18
17.7,118,2023,pole_and_line,1,5.51
7.3,129.3,2023,drifting_longlines,1,1.33
16.2,116.5,2023,fishing,1,3.3
19.5,120.9,2023,drifting_longlines,7,29.43
18.2,118.3,2023,fishing,2,14.95
21.2,122.2,2023,drifting_longlines,19,62.17
16,118,2023,drifting_longlines,1,4.08
6.1,126.2,2023,drifting_longlines,1,0.52
16.8,117.1,2023,drifting_longlines,1,2.39
15,116.6,2023,pole_and_line,1,0
18.9,118.3,2023,drifting_longlines,9,53.57
16.5,116.5,2023,pole_and_line,1,11.32
20.2,120.4,2023,drifting_longlines,22,83.13
21.8,122.7,2023,fishing,1,1.27
17.6,118.1,2023,pole_and_line,1,0.5
20.4,123.9,2023,drifting_longlines,2,2.5
22,124,2023,drifting_longlines,1,14.26
21.2,122.6,2023,fixed_gear,1,0.43
5.1,124.8,2023,drifting_longlines,1,4.66
20.1,119.7,2023,drifting_longlines,26,191.27
16.7,116.4,2023,pole_and_line,2,18.95
18.1,117.6,2023,fishing,1,2.86
11.4,127.4,2023,drifting_longlines,1,0.59
15.5,123.2,2023,fishing,1,1.63
14.4,116.6,2023,drifting_longlines,1,0.99
19.9,119.1,2023,drifting_longlines,17,120.27
19.6,120.3,2023,drifting_longlines,9,31.93
17.5,117.7,2023,drifting_longlines,4,17.52
20.4,123,2023,inconclusive,1,0.27
18.8,125,2023,drifting_longlines,1,2.56
16,116.4,2023,fishing,1,9.81
14.4,126.5,2023,tuna_purse_seines,1,4.62
17.1,116.6,2023,drifting_longlines,11,71.89
20.2,123,2023,drifting_longlines,5,6.64
19.1,122.8,2023,drifting_longlines,6,18.24
16.9,126.2,2023,drifting_longlines,1,0.28
18,118.3,2023,fishing,3,13.53
20.4,120.5,2023,drifting_longlines,24,81.67
21.2,124.1,2023,drifting_longlines,1,0.77
19.3,120.6,2023,drifting_longlines,8,38.34
19.5,123.5,2023,drifting_longlines,3,9.66
21,121.1,2023,fishing,2,19.27
19.6,125.4,2023,drifting_longlines,1,2.1
19.1,120.7,2023,drifting_longlines,2,17.45
17,117.3,2023,drifting_longlines,1,2.16
5.8,126,2023,tuna_purse_seines,1,0.68
15.1,116.7,2023,drifting_longlines,2,20.26
9.7,116.6,2023,drifting_longlines,1,1.07
19.8,120,2023,drifting_longlines,13,78.07
21.7,124.5,2023,drifting_longlines,2,15.73
21.1,123,2023,fishing,1,0.25
20.7,123.6,2023,drifting_longlines,5,31.02
17.3,116.7,2023,drifting_longlines,9,67.68
19,118.8,2023,fishing,1,3.63
16.9,116.7,2023,fishing,2,9.11
12.9,116.4,2023,fishing,1,0.52
19.4,119.5,2023,drifting_longlines,11,44.42
20.4,122.6,2023,drifting_longlines,16,107.77
17.8,118.2,2023,drifting_longlines,1,18.72
17.1,118.5,2023,drifting_longlines,2,26.85
18.6,118.2,2023,squid_jigger,1,3.15
22.1,123.6,2023,drifting_longlines,2,23.71
20.2,121.1,2023,drifting_longlines,2,29.43
6.5,126.4,2023,inconclusive,1,0.95
16.8,116.4,2023,drifting_longlines,15,54.53
20.3,119.6,2023,drifting_longlines,23,85.11
19.3,122.5,2023,drifting_longlines,1,2.31
6.5,125.9,2023,drifting_longlines,1,1.02
19.9,119.2,2023,fishing,1,0.77
18.2,118.1,2023,squid_jigger,2,15.77
21.9,123.7,2023,drifting_longlines,6,16.05
19,122.9,2023,drifting_longlines,3,11.04
10.7,125.7,2023,inconclusive,1,144.53
20.2,119.7,2023,trawlers,1,10.27
16.4,116.4,2023,fishing,2,24.67
15.7,116.6,2023,drifting_longlines,6,52.17
20.7,122.4,2023,drifting_longlines,6,43.89
18.1,118,2023,squid_jigger,1,10.13
19.3,118.6,2023,fishing,1,9.02
20.2,120.9,2023,drifting_longlines,4,13.66
18.9,118.8,2023,drifting_longlines,12,29.22
13.7,117.9,2023,drifting_longlines,2,2.7
20.4,123.4,2023,drifting_longlines,5,36.25
19.5,120.4,2023,drifting_longlines,7,10.33
20.9,124.8,2023,drifting_longlines,5,16.79
20,119.3,2023,fishing,2,7.64
19.7,118.9,2023,trawlers,1,0.5
16.8,117.6,2023,drifting_longlines,1,2.17
21.2,122.7,2023,drifting_longlines,35,175.65
19.8,123.9,2023,drifting_longlines,1,0.72
20.6,123.7,2023,fishing,1,1.51
15.9,117.5,2023,fishing,1,19.48
16.6,117.7,2023,drifting_longlines,2,10.8
18.7,119.2,2023,drifting_longlines,1,1.6
21.4,123.3,2023,drifting_longlines,14,62.42
20.3,120,2023,fishing,1,9.61
20.7,125.2,2023,drifting_longlines,1,0.25
19.9,118.9,2023,drifting_longlines,9,83.19
14.3,120,2023,tuna_purse_seines,1,3.38
16.7,116.8,2023,set_longlines,1,1.1
12.9,128.6,2023,drifting_longlines,1,4.61
21.7,122.3,2023,drifting_longlines,73,463.74
18.3,118.1,2023,fishing,5,32.67
